CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
584966;org.apache.commons.io.comparator.DefaultFileComparatorTest$null;11;9;0;1;22;2746;1954;722;70;2717;4222
585080;org.apache.commons.io.comparator.DirectoryFileComparatorTest$null;11;9;8;11;30;2754;1962;722;70;2709;4233
585185;org.apache.commons.io.comparator.ExtensionFileComparatorTest$null;12;10;1;9;48;2755;1962;723;70;2708;4242
690438;org.apache.commons.io.comparator.LastModifiedFileComparatorTest$null;13836;14131;17;21;54;2772;1979;723;70;2691;4263
690545;org.apache.commons.io.comparator.NameFileComparatorTest$null;27;18;1;7;31;2773;1979;724;70;2690;4270
690630;org.apache.commons.io.comparator.PathFileComparatorTest$null;12;9;1;7;31;2774;1979;725;70;2689;4277
691228;org.apache.commons.io.comparator.SizeFileComparatorTest$null;16;15;16;38;89;2790;1994;726;70;2673;4315
691291;org.apache.commons.io.filefilter.AndFileFilterTestCase$null;5;1;9;10;16;2799;2003;726;70;2664;4325
1171779;org.apache.commons.io.filefilter.FileFilterTestCase$null;2044;2047;181;354;591;2980;2121;789;70;2483;4679
1171779;org.apache.commons.io.filefilter.OrFileFilterTestCase$null;5;2;0;0;14;2980;2121;789;70;2483;4679
1171914;org.apache.commons.io.filefilter.RegexFileFilterTestCase$null;11;8;5;11;30;2985;2123;792;70;2478;4690
1172038;org.apache.commons.io.input.AutoCloseInputStreamTest$null;2;1;18;27;27;3003;2141;792;70;2460;4717
1173789;org.apache.commons.io.input.BoundedInputStreamTest$null;8;4;37;105;199;3040;2162;798;80;2423;4822
1173789;org.apache.commons.io.input.BrokenInputStreamTest$null;2;0;0;0;0;3040;2162;798;80;2423;4822
1177247;org.apache.commons.io.input.CharSequenceInputStreamTest$null;20;19;70;103;103;3110;2199;814;97;2353;4925
1177576;org.apache.commons.io.input.CharSequenceReaderTest$null;6;3;49;77;77;3159;2229;833;97;2304;5002
1177609;org.apache.commons.io.input.ClassLoaderObjectInputStreamTest$null;3;5;4;8;8;3163;2229;837;97;2300;5010
1177625;org.apache.commons.io.input.CloseShieldInputStreamTest$null;4;1;0;4;13;3163;2229;837;97;2300;5014
1177625;org.apache.commons.io.input.ClosedInputStreamTest$null;2;1;0;0;2;3163;2229;837;97;2300;5014
1179255;org.apache.commons.io.input.CountingInputStreamTest$null;575;41;13;42;79;3176;2240;839;97;2287;5056
1179489;org.apache.commons.io.input.NullInputStreamTest$null;2;1;53;72;84;3229;2280;852;97;2234;5128
1179746;org.apache.commons.io.input.NullReaderTest$null;3;1;44;58;70;3273;2313;863;97;2190;5186
1179780;org.apache.commons.io.input.ProxyReaderTest$null;2;1;2;14;26;3275;2315;863;97;2188;5200
1182820;org.apache.commons.io.input.ReaderInputStreamTest$null;9;9;76;104;104;3351;2344;885;122;2112;5304
1183141;org.apache.commons.io.input.SwappedDataInputStreamTest$null;5;6;22;49;277;3373;2353;898;122;2090;5353
1183257;org.apache.commons.io.input.TaggedInputStreamTest$null;3;1;10;20;37;3383;2359;902;122;2080;5373
1399869;org.apache.commons.io.input.TailerTest$null;15203;14717;87;100;142;3470;2365;983;122;1993;5473
1399949;org.apache.commons.io.input.TeeInputStreamTest$null;4;2;30;30;41;3500;2365;1013;122;1963;5503
1403794;org.apache.commons.io.input.XmlStreamReaderTest$null;137;192;494;494;535;3994;2365;1507;122;1469;5997
1403821;org.apache.commons.io.input.XmlStreamReaderUtilitiesTest$null;19;17;4;4;388;3998;2365;1511;122;1465;6001
1403822;org.apache.commons.io.input.compatibility.XmlStreamReaderUtilitiesCompatibilityTest$null;14;12;0;0;212;3998;2365;1511;122;1465;6001
1404337;org.apache.commons.io.monitor.FileAlterationMonitorTestCase$null;1323;1117;178;178;238;4176;2365;1689;122;1287;6179
1404395;org.apache.commons.io.monitor.FileAlterationObserverTestCase$null;13681;13577;29;29;265;4205;2365;1718;122;1258;6208
1404396;org.apache.commons.io.output.BrokenOutputStreamTest$null;4;1;0;0;0;4205;2365;1718;122;1258;6208
1404743;org.apache.commons.io.output.ByteArrayOutputStreamTestCase$null;7;3;25;75;188;4230;2381;1727;122;1233;6283
1404781;org.apache.commons.io.output.CloseShieldOutputStreamTest$null;8;3;13;13;54;4243;2381;1740;122;1220;6296
1404781;org.apache.commons.io.output.ClosedOutputStreamTest$null;3;1;0;0;0;4243;2381;1740;122;1220;6296
1404854;org.apache.commons.io.output.CountingOutputStreamTest$null;436;37;27;27;68;4270;2381;1767;122;1193;6323
1405120;org.apache.commons.io.output.DeferredFileOutputStreamTest$null;10;5;72;72;192;4342;2381;1839;122;1121;6395
1405144;org.apache.commons.io.output.FileWriterWithEncodingTest$null;14;12;13;13;46;4355;2381;1852;122;1108;6408
1405180;org.apache.commons.io.output.LockableFileWriterTest$null;11;13;16;16;29;4371;2381;1868;122;1092;6424
1405180;org.apache.commons.io.output.NullOutputStreamTest$null;1;1;0;0;0;4371;2381;1868;122;1092;6424
1405181;org.apache.commons.io.output.NullWriterTest$null;2;0;0;0;0;4371;2381;1868;122;1092;6424
1405191;org.apache.commons.io.output.ProxyOutputStreamTest$null;3;1;0;2;62;4371;2381;1868;122;1092;6426
1405305;org.apache.commons.io.output.ProxyWriterTest$null;2;1;9;25;29;4380;2390;1868;122;1083;6451
1405315;org.apache.commons.io.output.StringBuilderWriterTest$null;2;1;3;3;8;4383;2392;1869;122;1080;6454
1405339;org.apache.commons.io.output.TaggedOutputStreamTest$null;4;1;8;8;163;4391;2392;1877;122;1072;6462
1405379;org.apache.commons.io.output.TeeOutputStreamTest$null;3;1;10;10;27;4401;2392;1887;122;1062;6472
1406619;org.apache.commons.io.output.WriterOutputStreamTest$null;20;13;34;46;46;4435;2412;1896;127;1028;6518
1406830;org.apache.commons.io.output.XmlStreamWriterTest$null;10;8;46;46;197;4481;2412;1942;127;982;6564
