CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1612540;org.apache.commons.lang3.mutable.MutableLongTest$null;4;2;22;28;28;12091;7561;4381;149;9288;19254
1612572;org.apache.commons.lang3.mutable.MutableObjectTest$null;2;0;10;10;10;12101;7567;4385;149;9278;19264
1612613;org.apache.commons.lang3.mutable.MutableShortTest$null;3;1;20;22;22;12121;7587;4385;149;9258;19286
1615381;org.apache.commons.lang3.reflect.ConstructorUtilsTest$null;18;17;47;153;380;12168;7619;4399;150;9211;19439
1618900;org.apache.commons.lang3.reflect.FieldUtilsTest$null;31;28;85;146;237;12253;7660;4443;150;9126;19585
1619070;org.apache.commons.lang3.reflect.InheritanceUtilsTest$null;4;2;28;31;35;12281;7683;4448;150;9098;19616
1625230;org.apache.commons.lang3.reflect.MethodUtilsTest$null;28;28;50;232;571;12331;7713;4468;150;9048;19848
1627462;org.apache.commons.lang3.reflect.TypeLiteralTest$null;13;13;25;157;267;12356;7718;4488;150;9023;20005
1641667;org.apache.commons.lang3.reflect.TypeUtilsTest$null;81;51;100;319;633;12456;7790;4515;151;8923;20324
1641668;org.apache.commons.lang3.text.CompositeFormatTest$null;2;4;0;0;0;12456;7790;4515;151;8923;20324
1687058;org.apache.commons.lang3.text.ExtendedMessageFormatTest$null;277;808;115;274;330;12571;7822;4588;161;8808;20598
1687403;org.apache.commons.lang3.text.FormattableUtilsTest$null;5;4;38;47;52;12609;7839;4608;162;8770;20645
1700170;org.apache.commons.lang3.text.StrBuilderAppendInsertTest$null;20;12;406;768;817;13015;8054;4796;165;8364;21413
1750605;org.apache.commons.lang3.text.StrBuilderTest$null;38;31;848;1392;1580;13863;8607;5054;203;7516;22805
1750609;org.apache.commons.lang3.text.StrLookupTest$null;3;1;2;2;2;13865;8607;5056;203;7514;22807
1751031;org.apache.commons.lang3.text.StrMatcherTest$null;11;11;39;46;87;13904;8639;5063;203;7475;22853
1774559;org.apache.commons.lang3.text.StrSubstitutorTest$null;97;42;257;464;750;14161;8799;5152;211;7218;23317
1790817;org.apache.commons.lang3.text.StrTokenizerTest$null;41;35;141;332;707;14302;8890;5183;230;7077;23649
1794005;org.apache.commons.lang3.text.WordUtilsTest$null;14;12;146;236;294;14448;8975;5240;234;6931;23885
1794008;org.apache.commons.lang3.text.translate.EntityArraysTest$null;3;2;0;1;15;14448;8975;5240;234;6931;23886
1794020;org.apache.commons.lang3.text.translate.LookupTranslatorTest$null;2;1;0;7;32;14448;8975;5240;234;6931;23893
1794086;org.apache.commons.lang3.text.translate.NumericEntityEscaperTest$null;3;1;4;18;71;14452;8979;5240;234;6927;23911
1794368;org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest$null;3;2;21;57;189;14473;8991;5248;235;6906;23968
1794681;org.apache.commons.lang3.text.translate.OctalUnescaperTest$null;3;1;65;88;134;14538;9034;5269;236;6841;24056
1794749;org.apache.commons.lang3.text.translate.UnicodeEscaperTest$null;2;2;13;28;84;14551;9047;5269;236;6828;24084
1794966;org.apache.commons.lang3.text.translate.UnicodeUnescaperTest$null;3;2;21;50;135;14572;9053;5283;237;6807;24134
1808011;org.apache.commons.lang3.time.DateFormatUtilsTest$null;29;72;367;588;592;14939;9281;5404;255;6440;24722
1808292;org.apache.commons.lang3.time.DateUtilsFragmentTest$null;8;7;62;63;63;15001;9341;5406;255;6378;24785
1819609;org.apache.commons.lang3.time.DateUtilsRoundingTest$null;54;70;170;441;675;15171;9480;5437;255;6208;25226
1846328;org.apache.commons.lang3.time.DateUtilsTest$null;53;85;191;557;1091;15362;9606;5479;278;6017;25783
2105302;org.apache.commons.lang3.time.DurationFormatUtilsTest$null;2073;628;301;642;1045;15663;9843;5521;300;5716;26425
2824549;org.apache.commons.lang3.time.FastDateFormat_ParserTest$null;696;692;292;333;511;15955;9894;5562;500;5424;26758
2845940;org.apache.commons.lang3.time.FastDateFormat_PrinterTest$null;29;22;106;197;777;16061;9973;5569;520;5318;26955
2870058;org.apache.commons.lang3.time.FastDateParserTest$null;681;607;3;56;274;16064;9976;5569;520;5315;27011
2871542;org.apache.commons.lang3.time.FastDatePrinterTest$null;24;26;1;90;748;16065;9977;5569;520;5314;27101
3170710;org.apache.commons.lang3.time.StopWatchTest$null;4774;4764;51;85;209;16116;10012;5585;520;5263;27186
3170763;org.apache.commons.lang3.tuple.ImmutablePairTest$null;11;8;5;15;22;16121;10016;5586;520;5258;27201
3170845;org.apache.commons.lang3.tuple.ImmutableTripleTest$null;9;7;6;23;29;16127;10021;5587;520;5252;27224
3170883;org.apache.commons.lang3.tuple.MutablePairTest$null;5;4;0;10;22;16127;10021;5587;520;5252;27234
3170950;org.apache.commons.lang3.tuple.MutableTripleTest$null;5;4;4;17;29;16131;10025;5587;520;5248;27251
3171002;org.apache.commons.lang3.tuple.PairTest$null;7;4;3;10;31;16134;10028;5587;520;5245;27261
3171044;org.apache.commons.lang3.tuple.TripleTest$null;6;5;0;8;31;16134;10028;5587;520;5245;27269
