CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
713550;org.apache.commons.io.comparator.NameFileComparatorTest$null;17;18;1;7;31;2772;1962;740;70;2691;4272
713624;org.apache.commons.io.comparator.PathFileComparatorTest$null;13;9;1;7;31;2773;1962;741;70;2690;4279
714212;org.apache.commons.io.comparator.SizeFileComparatorTest$null;17;13;16;38;89;2789;1977;742;70;2674;4317
714276;org.apache.commons.io.filefilter.AndFileFilterTestCase$null;6;2;9;10;16;2798;1986;742;70;2665;4327
1087797;org.apache.commons.io.filefilter.FileFilterTestCase$null;2044;2036;180;354;591;2978;2103;805;70;2485;4681
1087798;org.apache.commons.io.filefilter.OrFileFilterTestCase$null;12;1;0;0;14;2978;2103;805;70;2485;4681
1087958;org.apache.commons.io.filefilter.RegexFileFilterTestCase$null;10;8;5;11;30;2983;2105;808;70;2480;4692
1088072;org.apache.commons.io.input.AutoCloseInputStreamTest$null;3;1;18;27;27;3001;2123;808;70;2462;4719
1090028;org.apache.commons.io.input.BoundedInputStreamTest$null;6;4;37;106;199;3038;2144;814;80;2425;4825
1090028;org.apache.commons.io.input.BrokenInputStreamTest$null;2;0;0;0;0;3038;2144;814;80;2425;4825
1092335;org.apache.commons.io.input.CharSequenceInputStreamTest$null;14;19;70;103;103;3108;2185;829;94;2355;4928
1092686;org.apache.commons.io.input.CharSequenceReaderTest$null;4;3;49;77;77;3157;2215;848;94;2306;5005
1092720;org.apache.commons.io.input.ClassLoaderObjectInputStreamTest$null;3;2;4;8;8;3161;2215;852;94;2302;5013
1092735;org.apache.commons.io.input.CloseShieldInputStreamTest$null;2;1;0;4;13;3161;2215;852;94;2302;5017
1092735;org.apache.commons.io.input.ClosedInputStreamTest$null;2;1;0;0;2;3161;2215;852;94;2302;5017
1094602;org.apache.commons.io.input.CountingInputStreamTest$null;616;40;13;42;81;3174;2226;854;94;2289;5059
1094901;org.apache.commons.io.input.NullInputStreamTest$null;2;1;53;72;84;3227;2266;867;94;2236;5131
1095155;org.apache.commons.io.input.NullReaderTest$null;3;0;44;58;70;3271;2299;878;94;2192;5189
1095240;org.apache.commons.io.input.ProxyReaderTest$null;2;0;2;14;26;3273;2301;878;94;2190;5203
1097732;org.apache.commons.io.input.ReaderInputStreamTest$null;10;7;76;104;104;3349;2336;899;114;2114;5307
1098161;org.apache.commons.io.input.SwappedDataInputStreamTest$null;5;4;22;49;277;3371;2345;912;114;2092;5356
1098270;org.apache.commons.io.input.TaggedInputStreamTest$null;3;0;10;20;37;3381;2351;916;114;2082;5376
1312045;org.apache.commons.io.input.TailerTest$null;15258;14782;87;100;142;3468;2357;997;114;1995;5476
1312127;org.apache.commons.io.input.TeeInputStreamTest$null;7;1;30;30;41;3498;2357;1027;114;1965;5506
1315973;org.apache.commons.io.input.XmlStreamReaderTest$null;146;190;494;494;535;3992;2357;1521;114;1471;6000
1315995;org.apache.commons.io.input.XmlStreamReaderUtilitiesTest$null;18;21;4;4;388;3996;2357;1525;114;1467;6004
1315995;org.apache.commons.io.input.compatibility.XmlStreamReaderUtilitiesCompatibilityTest$null;13;12;0;0;212;3996;2357;1525;114;1467;6004
1316424;org.apache.commons.io.monitor.FileAlterationMonitorTestCase$null;1222;1221;178;178;238;4174;2357;1703;114;1289;6182
1316530;org.apache.commons.io.monitor.FileAlterationObserverTestCase$null;13572;13571;29;29;265;4203;2357;1732;114;1260;6211
1316530;org.apache.commons.io.output.BrokenOutputStreamTest$null;4;0;0;0;0;4203;2357;1732;114;1260;6211
1316838;org.apache.commons.io.output.ByteArrayOutputStreamTestCase$null;7;1;25;77;188;4228;2373;1741;114;1235;6288
1316879;org.apache.commons.io.output.CloseShieldOutputStreamTest$null;8;2;14;14;54;4242;2373;1755;114;1221;6302
1316879;org.apache.commons.io.output.ClosedOutputStreamTest$null;4;0;0;0;0;4242;2373;1755;114;1221;6302
1316959;org.apache.commons.io.output.CountingOutputStreamTest$null;461;36;27;27;68;4269;2373;1782;114;1194;6329
1317220;org.apache.commons.io.output.DeferredFileOutputStreamTest$null;7;7;72;72;192;4341;2373;1854;114;1122;6401
1317256;org.apache.commons.io.output.FileWriterWithEncodingTest$null;17;13;13;13;46;4354;2373;1867;114;1109;6414
1317281;org.apache.commons.io.output.LockableFileWriterTest$null;19;11;16;16;29;4370;2373;1883;114;1093;6430
1317282;org.apache.commons.io.output.NullOutputStreamTest$null;1;0;0;0;0;4370;2373;1883;114;1093;6430
1317282;org.apache.commons.io.output.NullWriterTest$null;2;1;0;0;0;4370;2373;1883;114;1093;6430
1317293;org.apache.commons.io.output.ProxyOutputStreamTest$null;3;1;0;2;62;4370;2373;1883;114;1093;6432
1317437;org.apache.commons.io.output.ProxyWriterTest$null;2;1;9;25;29;4379;2382;1883;114;1084;6457
1317444;org.apache.commons.io.output.StringBuilderWriterTest$null;2;0;3;3;8;4382;2384;1884;114;1081;6460
1317462;org.apache.commons.io.output.TaggedOutputStreamTest$null;4;1;8;8;163;4390;2384;1892;114;1073;6468
1317488;org.apache.commons.io.output.TeeOutputStreamTest$null;3;1;10;10;27;4400;2384;1902;114;1063;6478
1319020;org.apache.commons.io.output.WriterOutputStreamTest$null;21;14;34;46;46;4434;2403;1911;120;1029;6524
1319212;org.apache.commons.io.output.XmlStreamWriterTest$null;11;8;46;46;197;4480;2403;1957;120;983;6570
