mutantNo;[FAIL | TIME | EXC | LIVE]
4163;FAIL
4164;FAIL
4165;LIVE
4166;FAIL
4167;FAIL
4168;LIVE
4258;LIVE
4259;LIVE
4260;LIVE
4261;EXC
4262;EXC
4263;EXC
4264;EXC
4265;LIVE
4268;LIVE
4269;EXC
4270;EXC
4271;LIVE
