CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
2344304;org.jdom2.test.cases.TestElementFilterList$null;279;91;168;2736;3032;2206;1088;1004;114;7458;41918
2415131;org.jdom2.test.cases.TestEntityRef$null;49;30;20;2517;2789;2226;1108;1004;114;7438;44435
2541176;org.jdom2.test.cases.TestFilterList$null;68;45;19;2672;3377;2245;1123;1008;114;7419;47107
2985211;org.jdom2.test.cases.TestFilterListElement$null;498;189;1;2580;3081;2246;1124;1008;114;7418;49687
3349164;org.jdom2.test.cases.TestFilterListText$null;368;156;1;2553;3021;2247;1124;1009;114;7417;52240
3349164;org.jdom2.test.cases.TestJDOMExceptn$null;4;4;0;0;0;2247;1124;1009;114;7417;52240
3399617;org.jdom2.test.cases.TestNamespace$null;31;14;28;2483;2643;2275;1146;1015;114;7389;54723
3481659;org.jdom2.test.cases.TestNamespaceAware$null;49;31;46;2551;2873;2321;1184;1023;114;7343;57274
3592385;org.jdom2.test.cases.TestProcessingInstruction$null;70;56;78;2592;2868;2399;1243;1040;116;7265;59866
3695037;org.jdom2.test.cases.TestSerialization$null;59;45;11;2599;3195;2410;1246;1043;121;7254;62465
3797942;org.jdom2.test.cases.TestSlimJDOMFactory$null;59;34;1;2653;3315;2411;1247;1043;121;7253;65118
