GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
trove-3.0.3,gnu.trove.decorator,TObjectShortMapDecorator.1.new Iterator() {...},43,0,0,0,9,0,4,0,4,0
trove-3.0.3,gnu.trove.decorator,TObjectIntMapDecorator.new AbstractSet() {...},0,81,1,7,0,19,1,12,0,9
trove-3.0.3,gnu.trove.decorator,TFloatIntMapDecorator.new AbstractSet() {...},85,0,8,0,19,0,13,0,9,0
trove-3.0.3,gnu.trove.decorator,TCharCharMapDecorator,228,0,32,0,57,0,35,0,19,0
trove-3.0.3,gnu.trove.decorator,TShortCharMapDecorator.1.1.new Map.Entry() {...},63,0,6,0,8,0,9,0,6,0
trove-3.0.3,gnu.trove.decorator,TCharLongMapDecorator.new AbstractSet() {...},85,0,8,0,19,0,13,0,9,0
trove-3.0.3,gnu.trove.decorator,TFloatFloatMapDecorator,231,0,32,0,57,0,35,0,19,0
trove-3.0.3,gnu.trove.decorator,TShortSetDecorator,144,0,24,0,38,0,25,0,13,0
trove-3.0.3,gnu.trove.decorator,TByteShortMapDecorator,228,0,32,0,57,0,35,0,19,0
trove-3.0.3,gnu.trove.decorator,TObjectByteMapDecorator.1.new Iterator() {...},43,0,0,0,9,0,4,0,4,0
trove-3.0.3,gnu.trove.decorator,TFloatCharMapDecorator.new AbstractSet() {...},85,0,8,0,19,0,13,0,9,0
trove-3.0.3,gnu.trove.decorator,TFloatLongMapDecorator.1.1.new Map.Entry() {...},63,0,6,0,8,0,9,0,6,0
trove-3.0.3,gnu.trove.decorator,TShortObjectMapDecorator,168,0,20,0,43,0,27,0,17,0
trove-3.0.3,gnu.trove.decorator,TShortCharMapDecorator.1.new Iterator() {...},69,0,4,0,11,0,6,0,4,0
trove-3.0.3,gnu.trove.decorator,TCharLongMapDecorator.1.new Iterator() {...},70,0,4,0,11,0,6,0,4,0
trove-3.0.3,gnu.trove.decorator,TByteIntMapDecorator.1.1.new Map.Entry() {...},63,0,6,0,8,0,9,0,6,0
trove-3.0.3,gnu.trove.decorator,TFloatByteMapDecorator,228,0,32,0,57,0,35,0,19,0
trove-3.0.3,gnu.trove.decorator,TObjectCharMapDecorator,154,0,14,0,36,0,24,0,17,0
trove-3.0.3,gnu.trove.decorator,TLongCharMapDecorator.1.1.new Map.Entry() {...},63,0,6,0,8,0,9,0,6,0
trove-3.0.3,gnu.trove.decorator,TCharByteMapDecorator.1.1.new Map.Entry() {...},63,0,6,0,8,0,9,0,6,0
trove-3.0.3,gnu.trove.decorator,TByteLongMapDecorator.1.1.new Map.Entry() {...},63,0,6,0,8,0,9,0,6,0
trove-3.0.3,gnu.trove.decorator,TIntDoubleMapDecorator.new AbstractSet() {...},85,0,8,0,19,0,13,0,9,0
trove-3.0.3,gnu.trove.decorator,TDoubleLongMapDecorator.new AbstractSet() {...},85,0,8,0,19,0,13,0,9,0
trove-3.0.3,gnu.trove.strategy,IdentityHashingStrategy,1,17,1,1,0,4,1,4,0,4
trove-3.0.3,gnu.trove.map.hash,TFloatCharHashMap.TKeyView.new TFloatProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortByteHashMap.new TShortByteProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntIntHashMap.TIntIntHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TCharByteHashMap.TValueView,354,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TLongIntHashMap.TKeyView.new TLongProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharDoubleHashMap.TKeyView.new TCharProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortCharHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TByteLongHashMap.TValueView.new TLongProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatDoubleHashMap,948,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TIntIntHashMap.TKeyView.new TIntProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TObjectFloatHashMap.KeyView,32,0,2,0,4,0,5,0,4,0
trove-3.0.3,gnu.trove.map.hash,TShortCharHashMap.new TShortCharProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TDoubleLongHashMap.TValueView.new TLongProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteObjectHashMap,837,0,100,0,198,0,86,0,36,0
trove-3.0.3,gnu.trove.map.hash,TObjectDoubleHashMap.MapBackedView,117,0,12,0,31,0,17,0,11,0
trove-3.0.3,gnu.trove.map.hash,TShortObjectHashMap.TShortObjectHashIterator,39,0,0,0,11,0,5,0,5,0
trove-3.0.3,gnu.trove.map.hash,TDoubleDoubleHashMap.TDoubleDoubleKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TLongDoubleHashMap.TValueView,358,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TIntFloatHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,THashMap.EntryView,0,94,5,11,0,17,5,9,0,6
trove-3.0.3,gnu.trove.map.hash,TShortByteHashMap.TShortByteHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TShortByteHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TIntDoubleHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TDoubleFloatHashMap,948,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TObjectFloatHashMap.TFloatValueCollection.new TFloatProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntCharHashMap.TIntCharValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TObjectByteHashMap.KeyView,31,0,2,0,4,0,5,0,4,0
trove-3.0.3,gnu.trove.map.hash,TIntLongHashMap.TKeyView,2,400,4,60,1,101,4,55,0,27
trove-3.0.3,gnu.trove.map.hash,TLongFloatHashMap.TLongFloatKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleDoubleHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TCustomHashMap.MapBackedView,148,10,18,0,38,2,19,2,10,2
trove-3.0.3,gnu.trove.map.hash,TIntDoubleHashMap.TIntDoubleHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TIntByteHashMap.TIntByteHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TObjectDoubleHashMap.TDoubleValueCollection,358,0,58,0,94,0,54,0,25,0
trove-3.0.3,gnu.trove.map.hash,TDoubleShortHashMap.TValueView.new TShortProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntFloatHashMap.TIntFloatHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TLongCharHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TFloatIntHashMap.TValueView.new TIntProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntCharHashMap.new TIntCharProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharShortHashMap,942,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TLongDoubleHashMap,948,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TCharShortHashMap.TKeyView.new TCharProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntDoubleHashMap.TKeyView.new TIntProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongIntHashMap.TLongIntValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortObjectHashMap.ValueView.TShortObjectValueHashIterator,39,0,2,0,11,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TFloatShortHashMap.TKeyView.new TFloatProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortCharHashMap.TShortCharValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TCharShortHashMap.new TCharShortProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteLongHashMap.TByteLongKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TLongCharHashMap.TLongCharHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TByteObjectHashMap.MapBackedView,117,0,12,0,31,0,17,0,11,0
trove-3.0.3,gnu.trove.map.hash,TShortShortHashMap,942,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TDoubleCharHashMap.TValueView.new TCharProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCustomHashMap.EqProcedure,33,0,10,0,7,0,7,0,2,0
trove-3.0.3,gnu.trove.map.hash,TObjectByteHashMap.TByteValueCollection.new TByteProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongByteHashMap.TLongByteValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleFloatHashMap.TDoubleFloatKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortFloatHashMap.TShortFloatValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleObjectHashMap,766,71,95,5,178,20,79,7,31,5
trove-3.0.3,gnu.trove.map.hash,TDoubleDoubleHashMap.TValueView,358,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TObjectIntHashMap.TIntValueCollection.TObjectIntValueHashIterator,20,101,4,10,3,22,4,9,0,6
trove-3.0.3,gnu.trove.map.hash,TFloatDoubleHashMap.TKeyView.new TFloatProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharObjectHashMap.TCharObjectHashIterator,39,0,0,0,11,0,5,0,5,0
trove-3.0.3,gnu.trove.map.hash,TCharObjectHashMap.ValueView.new TCharObjectHashMap.ValueView.TCharObjectValueHashIterator() {...},15,0,0,0,2,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntFloatHashMap.new TIntFloatProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TDoubleLongHashMap.TValueView,358,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TLongObjectHashMap.KeyView.TLongHashIterator,19,0,0,0,6,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortObjectHashMap,837,0,100,0,198,0,86,0,36,0
trove-3.0.3,gnu.trove.map.hash,TCharLongHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TLongFloatHashMap.TKeyView.new TLongProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntShortHashMap.new TIntShortProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntDoubleHashMap.TIntDoubleValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleIntHashMap.TDoubleIntKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TLongShortHashMap.TValueView,357,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TByteIntHashMap.TValueView,354,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TObjectByteHashMap.TByteValueCollection.TObjectByteValueHashIterator,121,0,14,0,25,0,13,0,6,0
trove-3.0.3,gnu.trove.map.hash,TIntShortHashMap.TIntShortValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleFloatHashMap.TValueView.new TFloatProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongObjectHashMap.ValueView.new TLongObjectHashMap.ValueView.TLongObjectValueHashIterator() {...},15,0,0,0,2,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TDoubleObjectHashMap.ValueView.new TDoubleObjectHashMap.ValueView.TDoubleObjectValueHashIterator() {...},15,0,0,0,2,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharObjectHashMap,837,0,100,0,198,0,86,0,36,0
trove-3.0.3,gnu.trove.map.hash,TLongIntHashMap.TValueView.new TIntProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TObjectIntHashMap.KeyView,12,19,2,0,1,3,2,3,1,3
trove-3.0.3,gnu.trove.map.hash,TFloatObjectHashMap.ValueView.new TFloatObjectHashMap.ValueView.TFloatObjectValueHashIterator() {...},15,0,0,0,2,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongIntHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TByteShortHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TByteCharHashMap.TByteCharKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,THashMap.HashProcedure,0,28,0,2,0,5,0,4,0,3
trove-3.0.3,gnu.trove.map.hash,TDoubleIntHashMap.TValueView,357,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TByteFloatHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TByteDoubleHashMap.new TByteDoubleProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongFloatHashMap.new TLongFloatProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteObjectHashMap.ValueView.new TByteObjectHashMap.ValueView.TByteObjectValueHashIterator() {...},15,0,0,0,2,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongIntHashMap.TValueView,357,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TLongShortHashMap.TKeyView.new TLongProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteByteHashMap.TByteByteKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortObjectHashMap.KeyView.TShortHashIterator,19,0,0,0,6,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatFloatHashMap.new TFloatFloatProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortLongHashMap.TValueView.new TLongProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TDoubleByteHashMap.TDoubleByteKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortLongHashMap.TShortLongKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TFloatLongHashMap.TFloatLongHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TFloatByteHashMap.TValueView,357,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TObjectShortHashMap.KeyView,31,0,2,0,4,0,5,0,4,0
trove-3.0.3,gnu.trove.map.hash,TShortByteHashMap.TValueView.new TByteProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteIntHashMap.TByteIntValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TByteLongHashMap.new TByteLongProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TDoubleByteHashMap.TValueView,357,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TByteCharHashMap.TValueView.new TCharProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntByteHashMap.TKeyView.new TIntProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCustomHashMap.KeyView,10,19,2,0,1,3,2,3,1,3
trove-3.0.3,gnu.trove.map.hash,TFloatByteHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,THashMap.EntryView.EntryIterator,0,27,0,0,0,4,0,2,0,2
trove-3.0.3,gnu.trove.map.hash,TLongFloatHashMap.TValueView,358,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TLongDoubleHashMap.TLongDoubleHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TDoubleLongHashMap.TDoubleLongKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleIntHashMap.TValueView.new TIntProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharCharHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TDoubleCharHashMap.new TDoubleCharProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortIntHashMap.TShortIntValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortDoubleHashMap,946,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TDoubleShortHashMap.TDoubleShortKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortIntHashMap.TKeyView.new TShortProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongFloatHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TDoubleFloatHashMap.TDoubleFloatHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TObjectByteHashMap,995,0,130,0,222,0,104,0,39,0
trove-3.0.3,gnu.trove.map.hash,THashMap.new TObjectObjectProcedure() {...},0,41,0,2,0,9,0,3,0,2
trove-3.0.3,gnu.trove.map.hash,TObjectFloatHashMap,1001,0,130,0,222,0,104,0,39,0
trove-3.0.3,gnu.trove.map.hash,TLongShortHashMap.TLongShortHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TLongObjectHashMap.KeyView,416,0,70,0,105,0,62,0,27,0
trove-3.0.3,gnu.trove.map.hash,TCharObjectHashMap.KeyView,416,0,70,0,105,0,62,0,27,0
trove-3.0.3,gnu.trove.map.hash,TIntFloatHashMap.TValueView.new TFloatProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TObjectCharHashMap.TCharValueCollection.TObjectCharValueHashIterator,121,0,14,0,25,0,13,0,6,0
trove-3.0.3,gnu.trove.map.hash,TLongShortHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TObjectShortHashMap.TShortValueCollection.new TShortProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteShortHashMap.TValueView,354,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TFloatObjectHashMap.MapBackedView,117,0,12,0,31,0,17,0,11,0
trove-3.0.3,gnu.trove.map.hash,TLongCharHashMap,944,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TShortFloatHashMap.TKeyView.new TShortProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatShortHashMap.TFloatShortKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortShortHashMap.new TShortShortProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntShortHashMap.TIntShortKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TIntCharHashMap.TIntCharHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TLongObjectHashMap,837,0,100,0,198,0,86,0,36,0
trove-3.0.3,gnu.trove.map.hash,TFloatLongHashMap.TFloatLongKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortIntHashMap.TValueView,354,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TFloatDoubleHashMap.TFloatDoubleHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TDoubleFloatHashMap.TValueView,358,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TShortObjectHashMap.ValueView,63,0,10,0,12,0,9,0,4,0
trove-3.0.3,gnu.trove.map.hash,TCharFloatHashMap.TKeyView.new TCharProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongCharHashMap.TLongCharKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TLongShortHashMap.TLongShortKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TIntLongHashMap,19,927,7,99,3,221,7,86,0,40
trove-3.0.3,gnu.trove.map.hash,TByteFloatHashMap.TValueView,355,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,THashMap,22,612,11,75,2,146,11,62,0,30
trove-3.0.3,gnu.trove.map.hash,TLongIntHashMap.TLongIntHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TLongCharHashMap.TLongCharValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleIntHashMap,876,66,101,5,205,19,86,7,35,5
trove-3.0.3,gnu.trove.map.hash,TIntIntHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TCharCharHashMap.TCharCharKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortObjectHashMap.new TShortObjectProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortObjectHashMap.new TShortObjectProcedure() {...},14,0,0,0,3,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TObjectFloatHashMap.TFloatValueCollection,358,0,58,0,94,0,54,0,25,0
trove-3.0.3,gnu.trove.map.hash,TIntIntHashMap.TIntIntKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TCharByteHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TFloatObjectHashMap.new TFloatObjectProcedure() {...},8,6,0,0,2,1,1,1,1,1
trove-3.0.3,gnu.trove.map.hash,TFloatObjectHashMap.new TFloatObjectProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongLongHashMap.TValueView,358,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TIntCharHashMap,942,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TFloatByteHashMap.TKeyView.new TFloatProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCustomHashMap.ValueView.new TObjectHashIterator() {...},0,14,0,0,0,2,0,2,0,2
trove-3.0.3,gnu.trove.map.hash,TLongObjectHashMap.ValueView.TLongObjectValueHashIterator,39,0,2,0,11,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TByteIntHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TObjectShortHashMap.MapBackedView,117,0,12,0,31,0,17,0,11,0
trove-3.0.3,gnu.trove.map.hash,TFloatIntHashMap.TValueView,357,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TFloatCharHashMap.TValueView,357,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TLongObjectHashMap.ValueView,63,0,10,0,12,0,9,0,4,0
trove-3.0.3,gnu.trove.map.hash,TIntIntHashMap.TIntIntValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleShortHashMap.TKeyView.new TDoubleProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortShortHashMap.TShortShortValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TLongByteHashMap.TLongByteKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TObjectLongHashMap.TObjectLongHashIterator,39,0,0,0,11,0,5,0,5,0
trove-3.0.3,gnu.trove.map.hash,THashMap.ValueView,0,70,1,11,0,10,1,9,0,4
trove-3.0.3,gnu.trove.map.hash,TLongCharHashMap.TValueView,357,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TLongLongHashMap.TLongLongValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TCharIntHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TObjectCharHashMap.TObjectCharHashIterator,39,0,0,0,11,0,5,0,5,0
trove-3.0.3,gnu.trove.map.hash,TCharLongHashMap.new TCharLongProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatLongHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TFloatDoubleHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TObjectIntHashMap,19,974,14,116,2,220,14,90,0,39
trove-3.0.3,gnu.trove.map.hash,TByteDoubleHashMap,946,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TDoubleLongHashMap,948,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TIntObjectHashMap.MapBackedView,0,117,0,12,0,31,0,17,0,11
trove-3.0.3,gnu.trove.map.hash,TObjectDoubleHashMap,1001,0,130,0,222,0,104,0,39,0
trove-3.0.3,gnu.trove.map.hash,TShortObjectHashMap.MapBackedView,117,0,12,0,31,0,17,0,11,0
