CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
962483;org.apache.commons.lang3.concurrent.LazyInitializerTest$null;5;2;2;2;2;10428;6498;3816;114;10951;16793
962831;org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest$null;19;15;17;19;46;10445;6506;3825;114;10934;16812
1037907;org.apache.commons.lang3.concurrent.TimedSemaphoreTest$null;1174;1177;48;57;57;10493;6541;3831;121;10886;16869
1038105;org.apache.commons.lang3.event.EventListenerSupportTest$null;28;25;13;16;21;10507;6548;3837;122;10872;16885
1040194;org.apache.commons.lang3.event.EventUtilsTest$null;21;19;20;79;232;10527;6554;3850;123;10852;16964
1041015;org.apache.commons.lang3.exception.ContextedExceptionTest$null;28;23;23;51;77;10550;6571;3856;123;10829;17015
1041493;org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest$null;22;21;3;31;77;10553;6573;3857;123;10826;17046
1041910;org.apache.commons.lang3.exception.DefaultExceptionContextTest$null;16;15;0;27;64;10553;6573;3857;123;10826;17073
1047919;org.apache.commons.lang3.exception.ExceptionUtilsTest$null;40;35;113;251;363;10666;6613;3929;124;10713;17324
1564925;org.apache.commons.lang3.math.FractionTest$null;9150;177;670;868;868;11336;7079;4107;150;10043;18192
1565062;org.apache.commons.lang3.math.IEEE754rUtilsTest$null;2;1;54;68;68;11390;7101;4139;150;9989;18260
