CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1219842;org.apache.commons.io.filefilter.FileFilterTestCase$null;2043;2036;180;354;591;2977;2105;802;70;2486;4681
1219842;org.apache.commons.io.filefilter.OrFileFilterTestCase$null;5;1;0;0;14;2977;2105;802;70;2486;4681
1219972;org.apache.commons.io.filefilter.RegexFileFilterTestCase$null;11;8;5;11;30;2982;2107;805;70;2481;4692
1220086;org.apache.commons.io.input.AutoCloseInputStreamTest$null;3;0;18;27;27;3000;2125;805;70;2463;4719
1221982;org.apache.commons.io.input.BoundedInputStreamTest$null;6;6;37;106;199;3037;2146;811;80;2426;4825
1221982;org.apache.commons.io.input.BrokenInputStreamTest$null;2;0;0;0;0;3037;2146;811;80;2426;4825
1224203;org.apache.commons.io.input.CharSequenceInputStreamTest$null;14;20;69;103;103;3106;2186;826;94;2357;4928
1224476;org.apache.commons.io.input.CharSequenceReaderTest$null;5;4;49;77;77;3155;2216;845;94;2308;5005
1224494;org.apache.commons.io.input.ClassLoaderObjectInputStreamTest$null;3;2;4;8;8;3159;2216;849;94;2304;5013
1224501;org.apache.commons.io.input.CloseShieldInputStreamTest$null;2;1;0;4;13;3159;2216;849;94;2304;5017
1224502;org.apache.commons.io.input.ClosedInputStreamTest$null;2;1;0;0;2;3159;2216;849;94;2304;5017
1226171;org.apache.commons.io.input.CountingInputStreamTest$null;577;44;13;43;81;3172;2227;851;94;2291;5060
1226446;org.apache.commons.io.input.NullInputStreamTest$null;3;0;53;72;84;3225;2267;864;94;2238;5132
1226693;org.apache.commons.io.input.NullReaderTest$null;3;0;44;58;70;3269;2300;875;94;2194;5190
1226752;org.apache.commons.io.input.ProxyReaderTest$null;3;0;2;14;26;3271;2302;875;94;2192;5204
1229268;org.apache.commons.io.input.ReaderInputStreamTest$null;9;8;76;104;104;3347;2337;896;114;2116;5308
1229718;org.apache.commons.io.input.SwappedDataInputStreamTest$null;5;4;22;49;277;3369;2346;909;114;2094;5357
1229841;org.apache.commons.io.input.TaggedInputStreamTest$null;4;1;10;20;37;3379;2352;913;114;2084;5377
1540709;org.apache.commons.io.input.TailerTest$null;15307;14686;91;100;142;3470;2358;994;118;1993;5477
1540792;org.apache.commons.io.input.TeeInputStreamTest$null;6;1;30;30;41;3500;2358;1024;118;1963;5507
1544841;org.apache.commons.io.input.XmlStreamReaderTest$null;149;220;494;494;535;3994;2358;1518;118;1469;6001
1544862;org.apache.commons.io.input.XmlStreamReaderUtilitiesTest$null;19;17;4;4;388;3998;2358;1522;118;1465;6005
1544862;org.apache.commons.io.input.compatibility.XmlStreamReaderUtilitiesCompatibilityTest$null;14;12;0;0;212;3998;2358;1522;118;1465;6005
1545276;org.apache.commons.io.monitor.FileAlterationMonitorTestCase$null;817;1222;178;178;238;4176;2358;1700;118;1287;6183
1545353;org.apache.commons.io.monitor.FileAlterationObserverTestCase$null;13868;13871;29;29;265;4205;2358;1729;118;1258;6212
1545353;org.apache.commons.io.output.BrokenOutputStreamTest$null;2;0;0;0;0;4205;2358;1729;118;1258;6212
1545652;org.apache.commons.io.output.ByteArrayOutputStreamTestCase$null;3;3;25;77;188;4230;2374;1738;118;1233;6289
1545700;org.apache.commons.io.output.CloseShieldOutputStreamTest$null;4;4;14;14;54;4244;2374;1752;118;1219;6303
1545700;org.apache.commons.io.output.ClosedOutputStreamTest$null;1;0;0;0;0;4244;2374;1752;118;1219;6303
1545781;org.apache.commons.io.output.CountingOutputStreamTest$null;472;37;27;27;68;4271;2374;1779;118;1192;6330
1546209;org.apache.commons.io.output.DeferredFileOutputStreamTest$null;7;7;72;72;192;4343;2374;1851;118;1120;6402
1546236;org.apache.commons.io.output.FileWriterWithEncodingTest$null;16;33;13;13;46;4356;2374;1864;118;1107;6415
1546262;org.apache.commons.io.output.LockableFileWriterTest$null;17;10;16;16;29;4372;2374;1880;118;1091;6431
1546263;org.apache.commons.io.output.NullOutputStreamTest$null;1;1;0;0;0;4372;2374;1880;118;1091;6431
1546263;org.apache.commons.io.output.NullWriterTest$null;2;0;0;0;0;4372;2374;1880;118;1091;6431
1546274;org.apache.commons.io.output.ProxyOutputStreamTest$null;3;1;0;2;62;4372;2374;1880;118;1091;6433
1546381;org.apache.commons.io.output.ProxyWriterTest$null;2;1;9;25;29;4381;2383;1880;118;1082;6458
1546389;org.apache.commons.io.output.StringBuilderWriterTest$null;2;0;3;3;8;4384;2385;1881;118;1079;6461
1546411;org.apache.commons.io.output.TaggedOutputStreamTest$null;5;2;8;8;163;4392;2385;1889;118;1071;6469
1546448;org.apache.commons.io.output.TeeOutputStreamTest$null;2;1;10;10;27;4402;2385;1899;118;1061;6479
1547843;org.apache.commons.io.output.WriterOutputStreamTest$null;21;18;34;46;46;4436;2404;1908;124;1027;6525
1548092;org.apache.commons.io.output.XmlStreamWriterTest$null;6;51;46;46;197;4482;2404;1954;124;981;6571
